# Logfile created on 2026-08-08 22:29:27 +0200 by logger.rb/v1.5.3
2026-08-08 22:29:27 +0200: Memory Usage (454720K) : Starting running IHP-SG13G2 KLayout DRC runset on /foss/designs/spi-slave-ihp/spi_slave.gds
2026-08-08 22:29:27 +0200: Memory Usage (454720K) : Ruby Version for klayout: 3.2.3
2026-08-08 22:29:27 +0200: Memory Usage (456816K) : Loading database to memory is complete.
2026-08-08 22:29:27 +0200: Memory Usage (456816K) : IHP-SG13G2 KLayout DRC runset output at: /foss/designs/spi-slave-ihp/signoff/drc/spi_slave_spi_slave_latchup.lyrdb
2026-08-08 22:29:27 +0200: Memory Usage (456944K) : Evaluate switches.
2026-08-08 22:29:27 +0200: Memory Usage (456944K) : tables selected: latchup
2026-08-08 22:29:27 +0200: Memory Usage (456944K) : KLayout will use 8 thread(s) in tiling mode.
2026-08-08 22:29:27 +0200: Memory Usage (456944K) : deep mode is enabled.
2026-08-08 22:29:31 +0200: Memory Usage (460708K) : exchange0_drw has 0 polygons
2026-08-08 22:29:31 +0200: Memory Usage (460708K) : exchange0_pin has 0 polygons
2026-08-08 22:29:31 +0200: Memory Usage (460708K) : exchange0_text has 0 polygons
2026-08-08 22:29:31 +0200: Memory Usage (460708K) : exchange1_drw has 0 polygons
2026-08-08 22:29:31 +0200: Memory Usage (460708K) : exchange1_pin has 0 polygons
2026-08-08 22:29:31 +0200: Memory Usage (460708K) : exchange1_text has 0 polygons
2026-08-08 22:29:31 +0200: Memory Usage (460708K) : exchange2_drw has 0 polygons
2026-08-08 22:29:31 +0200: Memory Usage (460708K) : exchange2_pin has 0 polygons
2026-08-08 22:29:31 +0200: Memory Usage (460708K) : exchange2_text has 0 polygons
2026-08-08 22:29:31 +0200: Memory Usage (460708K) : exchange3_drw has 0 polygons
2026-08-08 22:29:31 +0200: Memory Usage (460708K) : exchange3_pin has 0 polygons
2026-08-08 22:29:31 +0200: Memory Usage (460708K) : exchange3_text has 0 polygons
2026-08-08 22:29:31 +0200: Memory Usage (460708K) : exchange4_drw has 0 polygons
2026-08-08 22:29:31 +0200: Memory Usage (460708K) : exchange4_pin has 0 polygons
2026-08-08 22:29:31 +0200: Memory Usage (460708K) : exchange4_text has 0 polygons
2026-08-08 22:29:31 +0200: Memory Usage (460708K) : isonwell_drw has 0 polygons
2026-08-08 22:29:31 +0200: Memory Usage (460708K) : Total no. of polygons in the design is 121051
2026-08-08 22:29:31 +0200: Memory Usage (460708K) : Loaded TECH DRC rules values from /foss/pdks/ihp-sg13g2/libs.tech/klayout/python/sg13g2_pycell_lib/sg13g2_tech_mod.json
2026-08-08 22:29:31 +0200: Memory Usage (460708K) : Loaded default DRC rules values from /foss/pdks/ihp-sg13g2/libs.tech/klayout/tech/drc/rule_decks/sg13g2_tech_default.json
2026-08-08 22:29:31 +0200: Memory Usage (460708K) : The following rules values were missing in tech json and default values were used:
2026-08-08 22:29:31 +0200: Memory Usage (460708K) :   - NW_f1_digibnd
2026-08-08 22:29:32 +0200: Memory Usage (460708K) :   - Cnt_c_digibnd
2026-08-08 22:29:32 +0200: Memory Usage (460708K) :   - Cnt_c_sram
2026-08-08 22:29:32 +0200: Memory Usage (460708K) :   - Sdiod_b
2026-08-08 22:29:32 +0200: Memory Usage (460708K) :   - Sdiod_c
2026-08-08 22:29:32 +0200: Memory Usage (461532K) : Total area of the design is 27848.17 um^2.
2026-08-08 22:29:32 +0200: Memory Usage (461532K) : The design dimensions are 157.78 µm * 176.5 µm.
2026-08-08 22:29:32 +0200: Memory Usage (461532K) : Starting general IHP-SG13G2 derivations.
2026-08-08 22:29:32 +0200: Memory Usage (461532K) : Starting Pwell derivations
2026-08-08 22:29:32 +0200: Memory Usage (464756K) : Starting n-Activ derivations
2026-08-08 22:29:32 +0200: Memory Usage (467388K) : Starting p-Activ derivations
2026-08-08 22:29:33 +0200: Memory Usage (469052K) : Starting ptap derivations
2026-08-08 22:29:33 +0200: Memory Usage (470716K) : Starting nact FET derivations
2026-08-08 22:29:33 +0200: Memory Usage (472252K) : Starting IHP-SG13G2 DRC rules.
2026-08-08 22:29:33 +0200: Memory Usage (472252K) : Starting 7.2 Latch-up table
2026-08-08 22:29:33 +0200: Memory Usage (472252K) : Executing rule LU.b
2026-08-08 22:29:34 +0200: Memory Usage (473720K) : KLayout DRC run for tables 'latchup' completed in 6.65 seconds
