# Logfile created on 2026-08-08 22:49:38 +0200 by logger.rb/v1.5.3
2026-08-08 22:49:38 +0200: Memory Usage (454632K) : Starting running IHP-SG13G2 KLayout DRC runset on /foss/designs/spi-slave-ihp/flow/runs/RUN_2026-08-08_22-27-58/final/klayout_gds/spi_slave.klayout.gds
2026-08-08 22:49:38 +0200: Memory Usage (454632K) : Ruby Version for klayout: 3.2.3
2026-08-08 22:49:38 +0200: Memory Usage (455956K) : Loading database to memory is complete.
2026-08-08 22:49:38 +0200: Memory Usage (455956K) : IHP-SG13G2 KLayout DRC runset output at: /foss/designs/spi-slave-ihp/signoff/drc_noring/spi_slave.klayout_spi_slave_gatpolyfiller.lyrdb
2026-08-08 22:49:38 +0200: Memory Usage (455956K) : Evaluate switches.
2026-08-08 22:49:38 +0200: Memory Usage (455956K) : tables selected: gatpolyfiller
2026-08-08 22:49:38 +0200: Memory Usage (455956K) : KLayout will use 8 thread(s) in tiling mode.
2026-08-08 22:49:38 +0200: Memory Usage (455956K) : deep mode is enabled.
2026-08-08 22:49:42 +0200: Memory Usage (458924K) : alcustop_drw has 0 polygons
2026-08-08 22:49:42 +0200: Memory Usage (458924K) : nometfiller_drw has 0 polygons
2026-08-08 22:49:42 +0200: Memory Usage (458924K) : prboundary_drw has 0 polygons
2026-08-08 22:49:42 +0200: Memory Usage (458924K) : exchange0_drw has 0 polygons
2026-08-08 22:49:42 +0200: Memory Usage (458924K) : exchange0_pin has 0 polygons
2026-08-08 22:49:42 +0200: Memory Usage (458924K) : exchange0_text has 0 polygons
2026-08-08 22:49:42 +0200: Memory Usage (458924K) : exchange1_drw has 0 polygons
2026-08-08 22:49:42 +0200: Memory Usage (458924K) : exchange1_pin has 0 polygons
2026-08-08 22:49:42 +0200: Memory Usage (458924K) : exchange1_text has 0 polygons
2026-08-08 22:49:42 +0200: Memory Usage (458924K) : exchange2_drw has 0 polygons
2026-08-08 22:49:42 +0200: Memory Usage (458924K) : exchange2_pin has 0 polygons
2026-08-08 22:49:42 +0200: Memory Usage (459052K) : exchange2_text has 0 polygons
2026-08-08 22:49:42 +0200: Memory Usage (459052K) : exchange3_drw has 0 polygons
2026-08-08 22:49:42 +0200: Memory Usage (459052K) : exchange3_pin has 0 polygons
2026-08-08 22:49:42 +0200: Memory Usage (459180K) : exchange3_text has 0 polygons
2026-08-08 22:49:42 +0200: Memory Usage (459180K) : exchange4_drw has 0 polygons
2026-08-08 22:49:42 +0200: Memory Usage (459180K) : exchange4_pin has 0 polygons
2026-08-08 22:49:42 +0200: Memory Usage (459180K) : exchange4_text has 0 polygons
2026-08-08 22:49:42 +0200: Memory Usage (459308K) : isonwell_drw has 0 polygons
2026-08-08 22:49:42 +0200: Memory Usage (459308K) : Total no. of polygons in the design is 120264
2026-08-08 22:49:42 +0200: Memory Usage (459308K) : Loaded TECH DRC rules values from /foss/pdks/ihp-sg13g2/libs.tech/klayout/python/sg13g2_pycell_lib/sg13g2_tech_mod.json
2026-08-08 22:49:42 +0200: Memory Usage (459308K) : Loaded default DRC rules values from /foss/pdks/ihp-sg13g2/libs.tech/klayout/tech/drc/rule_decks/sg13g2_tech_default.json
2026-08-08 22:49:42 +0200: Memory Usage (459308K) : The following rules values were missing in tech json and default values were used:
2026-08-08 22:49:42 +0200: Memory Usage (459308K) :   - NW_f1_digibnd
2026-08-08 22:49:42 +0200: Memory Usage (459308K) :   - Cnt_c_digibnd
2026-08-08 22:49:42 +0200: Memory Usage (459308K) :   - Cnt_c_sram
2026-08-08 22:49:42 +0200: Memory Usage (459308K) :   - Sdiod_b
2026-08-08 22:49:42 +0200: Memory Usage (459308K) :   - Sdiod_c
2026-08-08 22:49:43 +0200: Memory Usage (460208K) : Total area of the design is 27848.17 um^2.
2026-08-08 22:49:43 +0200: Memory Usage (460208K) : The design dimensions are 157.78 µm * 176.5 µm.
2026-08-08 22:49:43 +0200: Memory Usage (460208K) : Starting general IHP-SG13G2 derivations.
2026-08-08 22:49:43 +0200: Memory Usage (460208K) : Starting Pwell derivations
2026-08-08 22:49:43 +0200: Memory Usage (463720K) : Starting IHP-SG13G2 DRC rules.
2026-08-08 22:49:43 +0200: Memory Usage (463720K) : Starting 5.9 GatPoly:filler
2026-08-08 22:49:43 +0200: Memory Usage (463720K) : Executing rule GFil.d
2026-08-08 22:49:43 +0200: Memory Usage (464016K) : Executing rule GFil.e
2026-08-08 22:49:43 +0200: Memory Usage (464016K) : Executing rule GFil.i
2026-08-08 22:49:43 +0200: Memory Usage (464016K) : KLayout DRC run for tables 'gatpolyfiller' completed in 4.99 seconds
